client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
271,35,67728,19,557,0.042055205901087474,0,6,1,1,33806,-3000,0.1284761093414136,1,3,14,0
272,22,69229,39,634,0.41778048726295175,6,5,1,0,42963,16754,0.22952636524473477,14,3,7,0
273,28,64640,39,618,0.4277304507494912,5,12,0,1,33485,2260,0.2592847163167648,14,1,0,1
274,67,33950,17,640,0.22775990873297702,2,5,0,1,18862,11091,0.24685474342081587,6,1,8,0
275,41,57087,30,709,0.48676119964112613,6,11,1,0,10101,6320,0.6242939515131506,18,1,3,0
276,44,92865,13,688,0.14363216278601237,6,2,0,1,3168,7817,0.4856555702424967,15,3,13,0
277,43,35791,35,597,0.43469129494917974,7,4,1,0,0,-2923,0.16070563870405902,5,0,2,1
278,59,65261,14,659,0.18390132667180187,2,14,0,0,22613,-323,0.32137470469072055,16,2,0,0
279,24,49506,10,754,0.3980153826571246,1,3,0,1,14184,-164,0.3186028622943966,14,1,10,0
280,25,72783,5,591,0.14542501572876074,3,12,0,0,14988,5177,0.07321680742217403,10,3,0,1
281,34,60284,33,660,0.16350642179325892,2,6,1,0,35432,14283,0.5025922632448735,17,3,2,1
282,44,106934,11,636,0.07225298286145271,5,14,0,0,18318,8032,0.5731455514234935,10,4,5,1
283,53,82664,32,645,0.2053686733230948,3,6,0,1,48426,-1302,0.551763818592365,5,1,13,1
284,45,37204,3,535,0.6170530400468528,5,7,0,0,11403,5611,0.6783119691062032,10,0,12,1
285,42,86780,20,748,0.06561144601868756,1,5,0,1,5435,4435,0.3660993216083692,9,1,9,0
286,66,50633,17,595,0.05499954257322733,0,3,1,0,1135,2543,0.13579142765954527,3,1,7,0
287,28,55575,17,721,0.5047621553744802,7,12,1,0,30841,4892,0.3806510651013325,11,0,10,1
288,49,77845,6,606,0.47646846786440533,3,8,1,0,37272,10345,0.28520268017431066,16,2,4,1
289,47,57706,2,606,0.2201637266379774,1,7,1,0,11084,-39,0.2805944474328134,17,3,13,0
290,44,92321,13,734,0.0566772844330703,6,5,0,1,4040,2578,0.1926195742398524,14,1,10,0
291,60,50637,18,719,0.14356755395456497,1,11,1,0,42954,11874,0.30350279136791086,9,1,8,0
292,34,54526,31,664,0.18491096663052628,7,5,1,0,0,8282,0.4901099443846699,16,2,7,0
293,67,53590,18,703,0.259896306803786,3,3,0,1,35153,13953,0.6198174709705436,18,0,9,0
294,37,55859,9,629,0.2634275447984425,3,1,1,0,11435,15050,0.30586209798866565,16,3,8,0
295,47,97479,10,649,0.08630230258264214,2,13,0,0,25956,-3000,0.18624003434698136,15,1,10,0
296,46,85719,24,603,0.4878277524210892,0,1,1,1,36153,7018,0.7355320644995612,15,3,6,1
297,62,112748,17,713,0.21424308560761082,3,12,0,0,27143,1444,0.14601450051568166,9,3,4,0
298,42,126691,36,601,0.16515927705077993,2,5,1,0,15571,-3000,0.34922852299676405,15,3,10,0
299,34,44232,17,753,0.15745982302907727,3,0,0,1,40941,-524,0.3274753013662576,7,2,4,0
300,22,71760,22,627,0.06880460292885923,3,13,0,0,24336,2894,0.1538476285114516,18,0,0,0
301,38,40594,2,651,0.4809146074721932,5,11,1,0,75237,2938,0.8202391565811992,17,0,1,1
302,61,50559,7,703,0.09312484634500737,0,10,0,0,0,751,0.14277189207713772,12,0,0,0
303,21,54247,34,651,0.23266031744132423,2,8,1,1,0,4904,0.4016099935080475,14,0,7,1
304,64,43571,13,629,0.44180135189554126,6,11,0,0,34913,22126,0.27017734235434543,16,4,10,1
305,47,43702,16,647,0.0724884301638281,7,1,1,1,19523,-3000,0.3640447895779791,11,0,4,0
306,27,66392,23,712,0.24264774499547462,4,3,0,1,31889,12960,0.5539777491574858,16,2,0,1
307,35,39582,2,603,0.2826193879955043,2,8,0,0,3524,4871,0.5888375952495735,14,2,9,0
308,48,91053,20,641,0.23042975297830337,3,11,0,0,20811,1934,0.3422648077505648,5,3,5,1
309,36,47056,13,650,0.33050007979119655,6,8,0,0,26859,-3000,0.07125556121361086,3,0,11,0
310,26,140239,5,710,0.14346876045121187,3,6,0,1,11844,10339,0.6763245847963478,11,0,5,0
311,53,58715,16,643,0.2174412142052002,7,10,1,1,23477,-3000,0.7021842860667216,0,4,9,1
312,53,71800,17,776,0.3728935971829428,0,0,1,1,0,10795,0.3949702457009308,14,3,9,0
313,26,37616,7,639,0.3419979291106977,4,7,1,1,25922,17189,0.4472196768985485,13,3,4,1
314,34,112652,21,633,0.22098525259620483,4,5,1,0,41681,-3000,0.3672052454849887,2,0,11,0
315,32,97987,29,638,0.3060952276417358,3,7,1,0,1436,13178,0.4131253694748264,6,3,12,0
316,53,77422,10,557,0.11104381058621157,3,1,1,1,530,5178,0.37980575863045596,10,3,12,0
317,56,36329,38,577,0.28193526032296334,1,13,1,0,37848,-3000,0.7736473187642173,14,4,4,1
318,56,75266,24,612,0.2539654690785062,2,12,1,1,265,-3000,0.4069370093787244,0,0,4,0
319,66,41964,30,729,0.7464343290038182,2,14,1,1,32609,6247,0.5312432412022219,11,2,4,1
320,58,106558,2,647,0.08295266619593507,5,12,1,1,20830,7808,0.5890510057548946,4,0,2,0
321,36,90229,30,616,0.42879147196775785,4,9,1,0,13732,-3000,0.23935937347821437,7,1,13,0
322,26,72385,13,735,0.37063427482922845,3,4,1,0,41997,5221,0.08842760352496744,9,1,14,0
323,51,15000,28,758,0.04596287704383176,4,1,1,1,33922,10764,0.23809923746151648,3,0,12,0
324,65,45414,32,737,0.26889056533399747,4,9,0,1,24195,11990,0.17315442353133673,6,1,0,0
325,68,87194,10,590,0.4845218111084939,0,14,0,1,0,2110,0.7469543190242964,8,4,14,1
326,32,100322,10,615,0.2954428851360121,7,5,0,0,30683,8069,0.2922796931731248,15,4,12,0
327,32,97729,2,776,0.5175483064909648,7,14,0,1,3937,12507,0.5158127910812527,5,2,1,1
328,22,30199,24,666,0.36736920316058347,2,2,0,0,16679,10967,0.37148453816168275,12,2,0,1
329,27,77538,30,631,0.23744373191417031,6,4,1,1,20110,11240,0.3554872512531044,7,4,3,1
330,48,95387,16,700,0.02215924619249389,3,9,0,1,48459,5794,0.6957068291289153,5,2,7,0
331,47,28541,6,720,0.40618112488121716,0,7,1,1,16201,4338,0.8275350394114894,2,2,5,1
332,39,69802,12,609,0.3761966184741876,6,11,1,0,0,6904,0.15309006856940244,0,0,9,0
333,36,76846,16,665,0.6428624632557397,2,5,0,1,42044,-346,0.4982646075665634,6,0,10,1
334,61,62480,36,714,0.5318111675018805,2,11,0,0,30885,12784,0.0809624795916991,5,2,7,1
335,43,23695,4,568,0.19101685688199424,4,4,1,1,31444,-3000,0.3775862777496694,15,1,5,0
336,60,61857,13,650,0.40897891376956,3,2,0,0,42326,1469,0.4690678397721964,10,0,8,0
337,68,61817,25,571,0.30211218450933436,2,8,1,0,45848,4746,0.15090746452287565,1,3,1,1
338,36,66298,9,581,0.17478909515465466,6,7,0,1,6623,8287,0.3701296302277617,15,3,0,0
339,30,55913,35,610,0.2647868659739844,2,8,1,0,0,9602,0.1655557967317305,7,0,11,0
340,67,58924,36,683,0.33068380151099297,4,0,1,0,32637,15422,0.18946353588640383,12,4,2,0
341,52,69007,15,627,0.1782024913279482,5,6,1,0,16062,5544,0.7198340213257326,2,1,14,0
342,35,81061,29,604,0.39589990914837914,7,1,0,0,17423,-25,0.7199348308902112,1,1,8,0
343,51,62389,30,653,0.2800405738981606,3,12,1,0,3174,3984,0.7830738051242532,2,0,7,1
344,46,59758,27,569,0.5369820431747213,3,1,0,1,28758,2764,0.4896051327605681,9,4,12,1
345,65,72308,7,680,0.25626588636258835,7,13,1,0,26031,8639,0.43221256063046887,17,4,3,0
346,33,21977,1,729,0.08994199982567165,3,0,0,0,17667,-2468,0.2969614472620833,19,4,8,0
347,69,81925,13,644,0.3247057306063392,2,9,1,1,0,3771,0.1183659576031566,16,0,6,1
348,66,69985,5,635,0.38125958288623574,0,5,0,0,38137,16358,0.7912795683794479,18,4,7,1
349,29,70992,11,676,0.1947739022655988,2,1,0,0,23835,6258,0.21881822558520989,15,0,13,0
350,29,94018,25,508,0.30163340676801637,1,5,1,1,36767,-2370,0.53701363354702,14,3,14,1
351,47,21179,23,687,0.11484735285645413,2,0,0,1,0,2621,0.4817406192155212,8,3,6,1
352,23,20654,8,850,0.21444807144378178,4,10,0,1,20852,-3000,0.6059007619542914,5,4,5,0
353,35,76845,0,641,0.168423560605683,4,13,1,0,9246,4587,0.5476610364437984,12,2,4,1
354,42,69822,9,641,0.2506412100945356,1,4,0,1,20542,16533,0.2389935659751038,0,1,5,0
355,68,74254,18,702,0.3354570019142997,3,6,1,1,34148,-3000,0.22708636065602955,3,3,6,0
356,69,58446,31,765,0.6202782539966126,3,2,1,0,25549,-3000,0.0850551423195511,9,2,1,0
357,28,86608,14,718,0.07696337817201293,0,7,1,1,20271,427,0.11893566288147892,12,0,3,0
358,64,93315,11,499,0.6712258585479887,2,14,0,0,20191,11449,0.15585748071266214,7,3,11,1
359,25,82099,22,689,0.24019558182919976,5,8,0,0,0,16932,0.2167188327243121,15,3,10,0
360,57,63479,2,830,0.16038921353914526,0,13,1,1,6401,8137,0.5757852255875607,13,1,1,0
361,62,17307,9,693,0.49455551238480117,2,11,1,1,36819,-3000,0.3489864865103229,5,3,13,1
362,64,89230,1,569,0.5470968709034669,3,1,1,0,12416,4844,0.6282933567584384,1,1,2,1
363,31,100543,21,669,0.6069991310602684,1,0,0,0,37106,17525,0.4126364562696789,5,2,2,0
364,64,86113,17,560,0.6017031392303575,5,5,0,1,32395,2823,0.2610971134237383,18,1,0,1
365,26,48008,23,736,0.059735156701973574,5,14,1,0,33188,5983,0.3610986647121468,4,3,2,0
366,46,86844,24,583,0.34456863892866757,2,2,0,0,24993,6683,0.28540661479656043,14,0,2,0
367,44,91513,15,655,0.3003692686507166,1,0,0,1,13459,-3000,0.5218025374001025,13,0,13,0
368,36,108970,34,589,0.4639829055763285,6,14,0,1,17732,11985,0.24649792795625655,19,2,6,1
369,22,48097,36,611,0.258851917562462,1,2,1,1,29605,10976,0.23284606274164665,18,3,2,0
370,58,64338,4,754,0.35480019036360644,1,5,0,0,0,-3000,0.35066595056230476,17,3,0,0
371,37,88681,36,657,0.1423184280751722,0,11,0,0,38656,-3000,0.09722811541801317,6,0,3,1
372,53,71435,7,610,0.44769509941036356,0,1,0,1,12498,-1787,0.6913764921613043,8,3,6,1
373,41,42066,9,569,0.016786106596429227,6,2,1,1,18705,10238,0.44290619322915653,9,4,6,0
374,39,80365,21,518,0.18592036131037207,7,10,1,0,18835,-257,0.6774295309477437,13,3,7,1
375,64,84466,1,562,0.12291450063662095,4,0,1,1,19402,7809,0.47699951711861305,2,0,3,0
376,25,72199,14,657,0.32044528366238634,7,10,0,1,295,3727,0.4157168787510056,16,3,1,1
377,57,75489,7,718,0.07333794075794424,5,8,0,0,22275,5498,0.4813972235930409,12,1,7,0
378,57,63532,19,610,0.10362151958316414,3,3,0,0,28915,8471,0.1617238255263462,4,0,0,0
379,39,106956,32,759,0.1653422230947371,5,9,1,0,0,6906,0.38840114310013335,0,2,13,0
380,33,47482,36,599,0.37483181564790696,3,4,1,1,488,4867,0.16993527186364424,0,0,4,1
381,21,55316,8,633,0.3288151285127298,7,14,0,0,33437,7289,0.6732724449865384,7,0,9,1
382,66,70274,21,574,0.3032451270493472,6,6,0,0,30646,6518,0.2813537329520489,6,0,9,0
383,67,91973,18,719,0.24227424775327475,6,11,0,1,24481,3532,0.21887958657066586,3,1,0,0
384,32,32565,16,796,0.551328520267954,4,4,1,0,9767,1981,0.295042518793168,8,4,9,0
385,22,37242,25,526,0.22433385806751543,4,12,1,1,30734,18163,0.11986796363655423,0,1,9,1
386,27,19056,39,625,0.4938279356295961,0,4,0,0,1956,1901,0.15235161594765256,12,4,1,0
387,24,70817,16,738,0.1670737335215334,5,7,0,1,17939,14568,0.6219333045993316,8,0,8,0
388,61,42042,2,548,0.34606258841472415,0,12,1,0,402,204,0.30493590894897904,5,2,1,1
389,64,60386,36,689,0.17892767357133774,4,13,1,0,17569,10671,0.17384886816275927,9,1,6,0
390,28,86534,37,735,0.46799288204758155,1,11,1,1,4544,17486,0.4205793933840102,8,1,2,1
391,57,53961,12,655,0.3889694491956179,3,10,1,1,31337,2637,0.6962264024847518,16,2,4,1
392,29,75782,20,688,0.5130378507092311,6,10,1,1,26497,328,0.19250699075765368,12,4,13,1
393,38,62516,34,773,0.13399027738070624,2,6,1,1,11441,1995,0.6919769459388786,4,3,13,1
394,50,86802,20,786,0.19383306536741138,4,10,1,1,36354,4864,0.21105622796279447,16,0,13,0
395,56,81878,19,645,0.1533859792146235,2,8,1,0,5655,7253,0.23759360406079008,6,4,14,0
396,63,52701,36,612,0.06782994586031205,2,7,0,0,19470,4720,0.4456626207125119,4,0,7,1
397,23,65783,33,585,0.10052726959603948,1,4,0,0,10777,2060,0.7379003613211115,14,2,12,0
398,30,96093,20,718,0.27677929994354705,1,5,0,0,31135,18681,0.1734224834607888,15,3,13,0
399,34,79834,6,553,0.177550270632701,2,1,0,0,29651,3596,0.3135451582964234,0,2,4,1
400,36,35075,17,632,0.27390245028562554,0,10,0,0,39529,659,0.3591825227584838,18,2,1,1
401,69,86390,27,657,0.19498851969201456,7,0,1,1,21244,10813,0.29564141719398374,12,3,5,0
402,59,42884,10,614,0.16512130461730953,5,1,0,0,0,10925,0.8656265095034725,8,4,9,0
403,36,105312,21,669,0.31129639276669324,1,4,1,0,13536,14887,0.42454644772242256,15,1,1,0
404,68,95602,26,829,0.1619747902808307,7,2,1,1,43478,18495,0.11968961301639434,11,4,9,0
405,45,77247,3,641,0.18356508518946496,2,11,0,0,15125,7423,0.4861746358589459,19,0,4,0
406,45,73930,22,619,0.08226044152653257,4,1,0,1,0,2982,0.6504995503329466,0,4,6,1
407,42,64774,29,721,0.15560527662446402,5,6,1,1,26739,-3000,0.41015680261373677,10,1,5,0
408,28,86963,8,666,0.35151253036250424,6,10,0,0,27860,-1564,0.4420881501932746,14,3,11,1
409,66,60730,21,750,0.42415887100891314,0,8,0,0,9092,6459,0.3253721740511618,0,1,4,0
410,21,75889,28,661,0.3615611233941836,2,8,1,0,16298,-3000,0.6070334928765547,17,4,7,1
411,29,91798,1,632,0.4681336482089332,2,5,0,0,7290,-3000,0.3170163379011671,6,2,9,1
412,32,55954,25,525,0.04674567473338472,4,6,0,0,27838,5460,0.18971505353244375,0,3,12,0
413,34,54595,10,536,0.19606155740083947,6,11,1,0,20848,10437,0.4650923050866457,7,1,6,1
414,27,40140,15,521,0.11408785215966886,3,7,1,0,2513,3274,0.04885130073998169,16,2,2,0
415,21,43388,25,676,0.16647025369979557,3,10,1,1,19856,11277,0.6382095227152106,19,3,8,1
416,54,24290,0,554,0.03219918096921585,0,12,0,0,9004,9316,0.3370307338230169,2,2,0,0
417,68,88245,0,737,0.14921000746581295,4,3,1,1,41915,13044,0.30709293221501854,7,0,9,0
418,26,115222,17,652,0.2365283560273788,3,1,1,0,33405,20214,0.6279133866807608,16,4,5,1
419,35,105633,37,632,0.3064697586888108,5,6,0,0,18165,23298,0.45357906014055593,0,1,9,0
420,45,29347,0,590,0.3663338017661592,6,5,0,0,21215,10121,0.16414701126263137,10,0,1,0
421,66,88121,31,693,0.142348755708417,4,2,1,1,35206,1781,0.4197206017309095,10,3,7,0
422,55,105552,2,593,0.49471138575760737,0,11,1,0,17395,5432,0.30032544939181444,7,2,2,1
423,58,58579,19,581,0.5646763783460078,6,9,0,0,31375,16012,0.2570756184757687,6,2,8,1
424,49,72536,17,733,0.6180923466457131,3,9,1,1,42160,-1252,0.1916977804101476,18,1,0,0
425,41,19802,18,674,0.561713096657547,3,10,0,1,12636,15133,0.6303199925020978,7,0,7,1
426,30,76668,3,633,0.25057208345785864,6,6,1,1,44692,3810,0.7851511460877517,12,3,6,1
427,63,43411,30,694,0.2274745156217534,4,7,1,0,40326,6589,0.6543288683835,15,1,1,0
428,60,74990,11,650,0.09084710105505522,6,3,1,0,23728,-653,0.6504044433716621,0,3,11,0
429,22,30969,30,676,0.3959431413325833,7,10,0,1,13341,-3000,0.1312092395826576,16,4,12,0
430,56,83571,26,592,0.27703786156257076,3,14,1,0,23541,3048,0.061944171432162465,15,1,8,0
431,25,95612,22,794,0.5865519937715634,7,13,0,0,16332,14121,0.26731487281508387,3,2,7,0
432,57,50420,12,609,0.1548793416078528,1,6,0,0,8108,86,0.42467030550562557,3,3,5,0
433,61,41576,26,758,0.29610658989993666,6,0,0,1,27984,16287,0.7582704990218658,11,2,4,1
434,27,16099,39,636,0.22067136954518402,6,13,0,1,4647,989,0.1678437777563221,18,2,0,0
435,42,63339,36,706,0.2437632657385834,0,8,1,1,14921,-2477,0.33573827513262916,17,2,7,1
436,27,55460,36,701,0.6158013004729439,1,11,1,1,15118,6775,0.5751826212036206,3,0,7,1
437,48,31224,8,730,0.1079447680326232,0,4,0,0,0,9753,0.19671505593001906,12,3,0,0
438,66,81325,23,591,0.20290691602123334,2,12,1,1,29877,6316,0.2577297385088871,9,3,4,1
439,24,58750,15,725,0.24021064918229543,7,12,0,0,16574,6056,0.292645827158152,13,2,8,0
440,40,43106,38,779,0.3178322992604279,0,0,1,1,39482,16220,0.27304369573887594,10,0,3,0
441,68,56135,38,631,0.13887516966516597,0,8,0,0,16330,5664,0.7029557515755087,11,0,8,0
442,35,96782,34,652,0.37624215785430576,3,7,1,1,13901,1707,0.25367788190725266,11,4,6,1
443,27,85073,6,613,0.21630212316807823,2,9,0,0,6430,-2930,0.5746482268178971,0,0,13,0
444,44,66749,12,625,0.453177570528692,5,3,0,0,20585,13915,0.48583722921552275,10,4,2,1
445,45,85477,28,769,0.08118646276283867,4,1,1,1,20670,2020,0.18075274585066872,2,0,0,0
446,53,40977,29,579,0.024633057110851134,6,4,0,0,31126,2703,0.1917162979423002,8,0,4,0
447,36,70809,14,584,0.2092894973019233,3,7,1,1,21005,12363,0.16204350362685752,10,1,12,0
448,67,73683,5,762,0.3015273552792158,3,4,0,0,51408,19379,0.0747556420236935,14,1,13,0
449,46,58254,5,693,0.1000063911675057,0,6,0,0,26843,6759,0.4391490862822725,16,1,9,0
450,35,80886,27,798,0.4201327610996455,7,5,1,0,5197,4041,0.38587097395036163,3,0,9,0
451,68,50489,18,618,0.4218823808446337,1,10,1,1,3927,4960,0.7188466067470072,11,0,10,1
452,66,82745,19,658,0.11094272808997127,4,6,0,0,28021,1811,0.1143427229581187,15,3,14,0
453,45,83796,32,603,0.24333402027490203,7,2,1,1,4725,2509,0.29636237947422567,6,4,14,0
454,22,15000,0,660,0.1136891604749819,4,9,0,1,28922,2546,0.39319646221608007,0,0,9,0
455,50,99757,30,525,0.3607437439164363,5,3,0,0,33434,11375,0.43893878893785115,18,3,5,1
456,48,15000,10,697,0.06944431824404981,1,4,1,1,33796,4382,0.6001810442541282,16,2,1,0
457,28,54598,37,672,0.08570124481799252,5,10,1,1,6962,14515,0.5540747165138783,14,3,2,1
458,52,95633,38,645,0.1211912962263884,1,4,0,1,33822,4186,0.5937005292144873,14,1,9,0
459,62,62067,20,622,0.26419052566427914,5,0,1,1,24838,2430,0.1996708598827757,6,1,1,1
460,26,33345,12,587,0.11331635691286435,4,5,0,1,10881,13945,0.7558934256188693,15,3,12,1
461,56,42656,9,700,0.36645039275410773,3,5,0,1,17608,5150,0.7687312280448615,19,3,7,1
462,27,95672,7,568,0.37214968016584826,5,10,0,1,27069,4114,0.3258333581293785,5,3,13,1
463,57,21962,39,685,0.5767534774534625,5,10,0,0,9907,5234,0.37554484658572496,9,0,12,1
464,41,98224,7,795,0.19516379601805595,1,0,1,1,24527,15266,0.7376097555431872,16,2,8,0
465,21,68622,17,753,0.2354546207243587,3,11,0,0,41684,7142,0.49577646395979913,4,4,6,0
466,68,40190,19,544,0.5238451816669903,3,11,0,1,34460,13746,0.4431387865314215,13,2,1,1
467,29,55422,27,612,0.05647632091221229,1,2,1,1,21229,3357,0.31813864588185564,0,4,14,1
468,50,44569,33,679,0.15204238409340154,2,5,1,0,23512,12625,0.9374536989289008,19,3,9,1
469,29,91655,22,645,0.5014312890983698,0,11,0,1,11929,6663,0.4442518888794996,1,1,6,1
470,66,88310,30,552,0.29944775615019786,3,8,1,1,12351,11178,0.608916152874576,0,2,2,1
471,57,27020,22,676,0.19900132555012287,1,5,1,1,0,11766,0.2505143663114637,8,1,12,0
472,60,59910,17,649,0.08646392827415508,1,11,1,1,23766,-1591,0.6049646269114489,15,2,0,0
473,42,48420,6,784,0.19043517744167726,6,9,1,0,30237,5503,0.7365742952041797,4,0,10,0
474,43,102337,8,632,0.1032893816509013,1,7,1,1,18937,11700,0.7195591479218431,12,0,3,1
475,52,36247,17,731,0.43987994550160875,0,0,1,0,6840,12815,0.5859070159801258,6,3,9,0
476,59,110105,1,561,0.2745828176394169,2,9,0,1,20991,13774,0.3926525635242706,19,1,1,1
477,62,69167,12,578,0.21928167217815653,0,2,1,0,40126,5733,0.806835658229967,9,4,12,1
478,21,40951,18,700,0.32082329099533974,6,13,0,0,33469,15781,0.4591170137099944,8,1,6,0
479,53,53068,18,725,0.11640057537553142,7,2,1,0,19557,399,0.13897351063721006,0,3,6,0
480,26,49959,32,582,0.295785253944468,6,0,0,1,50711,-3000,0.7117455520597027,5,2,14,0
481,35,38134,38,651,0.2102396888244914,6,5,0,0,60480,3056,0.3255490329739058,0,1,2,0
482,61,72370,29,553,0.3975695369503245,0,5,1,0,12797,13370,0.4039636650717902,17,3,9,1
483,33,39302,3,637,0.259157096668327,4,5,0,0,16311,-2603,0.041986519996595806,9,2,8,0
484,60,15490,16,708,0.3030935084552029,0,13,0,1,30399,-3000,0.47185978035147164,6,4,10,0
485,43,60508,29,619,0.5836005883373108,2,4,1,1,6305,-3000,0.33571604758141577,4,1,9,1
486,32,24928,23,632,0.016546572598257467,3,12,1,1,32737,10151,0.3945025494799917,14,1,12,1
487,37,51195,18,570,0.06680370107337752,5,2,0,0,21522,-3000,0.19816178788980623,12,0,5,0
488,47,47272,17,604,0.12166510586194312,2,9,1,1,25574,8843,0.5278839265380607,6,2,3,0
489,58,48219,16,773,0.059398387392734196,2,1,0,0,11368,2703,0.16528948499920051,5,2,10,0
490,50,120024,23,655,0.15051147873175624,6,3,1,0,8184,-394,0.3931034664405695,18,3,8,0
491,66,71410,7,579,0.03356369115221126,1,2,1,0,0,-1991,0.35598991630697135,1,0,13,0
492,63,76134,20,627,0.11985922447327582,3,4,0,1,42271,6444,0.5391676556273517,10,1,10,0
493,57,25590,8,538,0.4599008294032237,2,6,1,1,34121,-279,0.3238631572076949,19,1,3,1
494,50,53650,27,579,0.11067567796331552,6,12,1,0,30100,4965,0.36169973480213924,6,2,4,0
495,35,75382,34,745,0.3494761854049412,4,11,0,1,25224,7809,0.43343818093171826,1,1,10,0
496,41,44386,20,640,0.5346719559735756,0,10,0,0,0,9288,0.4981779883272906,16,2,5,1
497,26,92701,15,782,0.26761353736601434,1,7,1,0,8733,11540,0.5434550165272324,18,4,13,0
498,39,39932,37,643,0.06476206909600196,7,4,1,0,16158,6153,0.4706353779837227,1,1,10,0
499,66,62840,26,647,0.38069167262379455,7,4,0,0,3779,-2350,0.7038047164676692,7,4,5,0
500,41,55348,17,694,0.10060995890855251,6,1,1,1,0,8260,0.35032625111988447,1,0,12,0
501,26,74108,1,462,0.19107046624790341,0,9,0,0,5339,9593,0.23657462065760385,17,2,10,1
502,52,53987,0,664,0.5648730302070669,5,11,0,0,20737,3729,0.7921223785654774,16,0,5,1
503,68,63227,8,646,0.07018743824791561,5,8,1,1,20740,2984,0.5333243893280273,16,2,6,0
504,63,64096,9,754,0.3336206831672221,7,8,1,0,33612,22326,0.5104490078491746,6,1,9,0
505,34,51640,28,717,0.23132182100690504,3,5,1,0,50947,-3000,0.4517073280025284,14,0,3,1
506,43,82127,20,570,0.247576074174156,3,14,1,1,30286,8455,0.28758104251955113,3,4,9,0
507,47,75959,39,736,0.15423307674153527,5,13,0,0,17366,12322,0.11891876041560194,2,3,4,0
508,33,67784,21,631,0.49553954845624665,1,6,1,0,47004,2611,0.7153810408781002,11,0,13,1
509,34,59238,36,586,0.29125911143847977,5,11,1,1,0,3820,0.786335629816197,19,3,8,1
510,32,89913,22,663,0.41378495693674094,3,5,0,1,0,2189,0.18515653915679103,5,0,11,0
511,69,64104,14,635,0.061771422530591945,1,1,1,1,6699,5001,0.6762536890464375,9,2,8,0
512,57,62332,28,757,0.011368202090652315,6,4,0,0,32182,11296,0.5554225245601472,19,3,2,0
513,62,72617,17,673,0.41545396203296775,2,12,0,0,22528,3612,0.1949346284836306,8,0,10,1
514,61,112414,10,664,0.2799278320471875,6,7,0,0,3075,26774,0.34204563158209916,16,4,9,0
515,67,36491,18,713,0.06676442537903717,2,12,0,0,9093,1830,0.3042109864964102,13,0,2,0
516,26,89246,26,726,0.36833963656441354,3,4,1,1,1377,14642,0.3734807820850223,17,0,14,0
517,64,22670,15,704,0.4716895534052744,3,6,1,1,1377,8807,0.32798181315057096,6,2,1,1
518,24,75431,28,749,0.1875388468649835,5,1,0,0,43265,5759,0.23754012494160426,16,3,5,0
